1455149832,2016-02-11 00:17:12, 0.00,617,629
1455149840,2016-02-11 00:17:20, 0.00,617,629
1455149848,2016-02-11 00:17:28, 0.00,616,629
1455149856,2016-02-11 00:17:36, 0.00,617,629
1455149864,2016-02-11 00:17:44, 0.00,617,629
1455149872,2016-02-11 00:17:52, 0.00,616,629
1455149880,2016-02-11 00:18:00, 0.00,617,629
1455149888,2016-02-11 00:18:08, 0.00,617,629
1455149896,2016-02-11 00:18:16, 0.00,616,629
1455149904,2016-02-11 00:18:24, 0.00,617,629
1455149912,2016-02-11 00:18:32, 0.00,617,629
1455149920,2016-02-11 00:18:40, 0.00,616,629
1455149928,2016-02-11 00:18:48, 0.00,617,629
1455149936,2016-02-11 00:18:56, 0.00,617,629
1455149944,2016-02-11 00:19:04, 0.00,616,629
1455149952,2016-02-11 00:19:12, 0.00,616,629
1455149960,2016-02-11 00:19:20, 0.00,617,629
1455149968,2016-02-11 00:19:28, 0.00,617,629
1455149977,2016-02-11 00:19:37, 0.00,616,629
1455149985,2016-02-11 00:19:45, 0.00,617,629
1455149993,2016-02-11 00:19:53, 0.00,617,629
1455150001,2016-02-11 00:20:01, 0.00,616,629
1455150009,2016-02-11 00:20:09, 0.00,616,629
1455150017,2016-02-11 00:20:17, 0.00,617,629
1455150025,2016-02-11 00:20:25, 0.00,617,629
1455150033,2016-02-11 00:20:33, 0.00,616,629
1455150041,2016-02-11 00:20:41, 0.00,617,629
1455150049,2016-02-11 00:20:49, 0.00,617,629
1455150057,2016-02-11 00:20:57, 0.00,616,629
1455150065,2016-02-11 00:21:05, 0.00,617,629
1455150073,2016-02-11 00:21:13, 0.00,617,629
1455150081,2016-02-11 00:21:21, 0.00,617,629
1455150089,2016-02-11 00:21:29, 0.00,617,629
1455150097,2016-02-11 00:21:37, 0.00,616,629
1455150105,2016-02-11 00:21:45, 0.00,616,629
1455150113,2016-02-11 00:21:53, 0.00,617,629
1455150122,2016-02-11 00:22:02, 0.00,616,629
1455150130,2016-02-11 00:22:10, 0.00,617,629
1455150138,2016-02-11 00:22:18, 0.00,617,629
1455150146,2016-02-11 00:22:26, 0.00,616,629
1455150154,2016-02-11 00:22:34, 0.00,617,629
1455150162,2016-02-11 00:22:42, 0.00,617,629
1455150170,2016-02-11 00:22:50, 0.00,617,629
1455150178,2016-02-11 00:22:58, 0.00,617,629
1455150186,2016-02-11 00:23:06, 0.00,616,629
1455150194,2016-02-11 00:23:14, 0.00,617,629
1455150202,2016-02-11 00:23:22, 0.00,616,629
1455150210,2016-02-11 00:23:30, 0.00,616,629
1455150218,2016-02-11 00:23:38, 0.00,617,629
1455150226,2016-02-11 00:23:46, 0.00,617,629
1455150234,2016-02-11 00:23:54, 0.00,616,629
1455150242,2016-02-11 00:24:02, 0.00,617,629
1455150250,2016-02-11 00:24:10, 0.00,617,629
1455150258,2016-02-11 00:24:18,-1.75,617,629
1455150267,2016-02-11 00:24:27,-1.75,617,629
1455150275,2016-02-11 00:24:35,-1.75,616,629
1455150283,2016-02-11 00:24:43,-1.75,617,629
1455150291,2016-02-11 00:24:51,-1.75,617,629
1455150299,2016-02-11 00:24:59,-1.75,616,629
1455150307,2016-02-11 00:25:07,-1.75,616,629
1455150315,2016-02-11 00:25:15,-1.75,617,629
1455150323,2016-02-11 00:25:23,-1.75,616,629
1455150331,2016-02-11 00:25:31,-1.75,617,629
1455150339,2016-02-11 00:25:39,-1.75,617,629
1455150347,2016-02-11 00:25:47,-1.75,616,629
1455150355,2016-02-11 00:25:55,-1.75,617,629
1455150363,2016-02-11 00:26:03,-1.75,617,629
1455150371,2016-02-11 00:26:11,-1.75,616,629
1455150379,2016-02-11 00:26:19,-1.75,617,629
1455150387,2016-02-11 00:26:27,-1.75,617,629
1455150395,2016-02-11 00:26:35,-1.75,616,629
1455150403,2016-02-11 00:26:43,-1.75,617,629
1455150412,2016-02-11 00:26:52,-1.75,617,629
1455150420,2016-02-11 00:27:00,-1.75,616,629
1455150428,2016-02-11 00:27:08,-1.75,617,629
1455150436,2016-02-11 00:27:16,-1.75,616,629
1455150444,2016-02-11 00:27:24,-1.75,617,629
1455150452,2016-02-11 00:27:32,-1.75,617,629
1455150460,2016-02-11 00:27:40,-1.75,617,629
1455150468,2016-02-11 00:27:48,-1.75,616,629
1455150476,2016-02-11 00:27:56,-1.75,617,629
1455150484,2016-02-11 00:28:04,-1.75,616,629
1455150492,2016-02-11 00:28:12,-1.75,617,629
1455150500,2016-02-11 00:28:20,-1.75,616,629
1455150508,2016-02-11 00:28:28,-1.75,617,629
1455150516,2016-02-11 00:28:36,-1.75,616,629
1455150524,2016-02-11 00:28:44,-1.75,616,629
1455150532,2016-02-11 00:28:52,-1.75,617,629
1455150540,2016-02-11 00:29:00,-1.75,616,629
1455150548,2016-02-11 00:29:08,-1.75,617,629
1455150557,2016-02-11 00:29:17,-1.75,616,629
1455150565,2016-02-11 00:29:25,-1.75,617,629
1455150573,2016-02-11 00:29:33,-1.75,616,629
1455150581,2016-02-11 00:29:41,-1.75,617,629
1455150589,2016-02-11 00:29:49,-1.75,617,629
1455150597,2016-02-11 00:29:57,-1.75,617,629
1455150605,2016-02-11 00:30:05,-1.75,617,629
1455150613,2016-02-11 00:30:13,-1.75,617,629
1455150621,2016-02-11 00:30:21,-1.75,617,629
1455150629,2016-02-11 00:30:29,-1.75,616,629
1455150637,2016-02-11 00:30:37,-1.75,617,629
1455150645,2016-02-11 00:30:45,-1.75,616,629
1455150653,2016-02-11 00:30:53,-1.75,616,629
1455150661,2016-02-11 00:31:01,-1.75,617,629
1455150669,2016-02-11 00:31:09,-1.75,616,629
1455150677,2016-02-11 00:31:17,-1.75,617,629
1455150685,2016-02-11 00:31:25,-1.75,617,629
1455150693,2016-02-11 00:31:33,-1.75,616,629
1455150702,2016-02-11 00:31:42,-1.75,617,629
1455150710,2016-02-11 00:31:50,-1.75,616,629
1455150718,2016-02-11 00:31:58,-1.75,617,629
1455150726,2016-02-11 00:32:06,-1.75,616,629
1455150734,2016-02-11 00:32:14,-1.75,617,629
