2016-02-13 01:04:00,-1.25,-4.00,1010.36,619,636
2016-02-13 01:04:09,-1.25,-4.00,1010.36,620,636
2016-02-13 01:04:17,-1.25,-4.00,1010.40,619,636
2016-02-13 01:04:25,-1.25,-4.00,1010.33,619,636
2016-02-13 01:04:33,-1.25,-4.00,1010.40,619,636
2016-02-13 01:04:41,-1.25,-4.00,1010.36,619,636
2016-02-13 01:04:49,-1.50,-4.00,1010.42,618,636
2016-02-13 01:04:57,-1.50,-4.00,1010.29,617,636
2016-02-13 01:05:05,-1.50,-4.00,1010.31,619,636
2016-02-13 01:05:13,-1.50,-4.00,1010.37,620,636
2016-02-13 01:05:22,-1.50,-4.00,1010.32,621,636
2016-02-13 01:05:30,-1.50,-4.00,1010.34,623,636
2016-02-13 01:05:38,-1.50,-4.00,1010.30,622,636
2016-02-13 01:05:46,-1.50,-4.00,1010.39,620,636
2016-02-13 01:05:54,-1.50,-4.00,1010.39,619,636
2016-02-13 01:06:02,-1.50,-4.10,1010.33,619,636
2016-02-13 01:06:10,-1.50,-4.10,1010.32,622,636
2016-02-13 01:06:18,-1.50,-4.10,1010.33,621,636
2016-02-13 01:06:26,-1.50,-4.10,1010.41,619,636
2016-02-13 01:06:35,-1.50,-4.10,1010.27,621,636
2016-02-13 01:06:43,-1.50,-4.10,1010.32,622,636
2016-02-13 01:06:51,-1.50,-4.10,1010.27,620,636
2016-02-13 01:06:59,-1.50,-4.10,1010.34,618,636
2016-02-13 01:07:07,-1.50,-4.10,1010.21,621,636
2016-02-13 01:07:15,-1.50,-4.10,1010.31,623,636
2016-02-13 01:07:23,-1.50,-4.10,1010.22,621,636
2016-02-13 01:07:31,-1.50,-4.10,1010.29,619,636
2016-02-13 01:07:39,-1.50,-4.10,1010.29,618,636
2016-02-13 01:07:47,-1.50,-4.20,1010.26,620,636
2016-02-13 01:07:56,-1.50,-4.20,1010.33,618,636
2016-02-13 01:08:04,-1.75,-4.20,1010.28,621,636
2016-02-13 01:08:12,-1.75,-4.20,1010.33,623,636
2016-02-13 01:08:20,-1.75,-4.20,1010.23,621,636
2016-02-13 01:08:28,-1.75,-4.20,1010.25,619,636
2016-02-13 01:08:36,-1.75,-4.20,1010.21,619,636
2016-02-13 01:08:44,-1.75,-4.20,1010.21,623,636
2016-02-13 01:08:52,-1.75,-4.10,1010.28,622,636
2016-02-13 01:09:00,-1.75,-4.20,1010.25,620,636
2016-02-13 01:09:09,-1.75,-4.20,1010.28,620,636
2016-02-13 01:09:17,-1.75,-4.20,1010.22,623,636
2016-02-13 01:09:25,-1.75,-4.20,1010.29,621,636
2016-02-13 01:09:33,-1.75,-4.20,1010.26,620,636
2016-02-13 01:09:41,-1.75,-4.20,1010.29,619,636
2016-02-13 01:09:49,-1.75,-4.20,1010.28,619,636
2016-02-13 01:09:57,-1.75,-4.20,1010.12,621,636
2016-02-13 01:10:05,-1.75,-4.20,1010.17,623,636
2016-02-13 01:10:13,-1.75,-4.20,1010.19,622,636
2016-02-13 01:10:22,-1.75,-4.20,1010.18,620,636
2016-02-13 01:10:30,-1.75,-4.20,1010.20,618,636
2016-02-13 01:10:38,-1.75,-4.20,1010.23,619,636
2016-02-13 01:10:46,-1.75,-4.20,1010.12,619,636
2016-02-13 01:10:54,-1.75,-4.20,1010.19,620,636
2016-02-13 01:11:02,-1.75,-4.20,1010.20,620,636
2016-02-13 01:11:10,-1.75,-4.20,1010.22,620,636
2016-02-13 01:11:18,-1.75,-4.20,1010.17,621,636
2016-02-13 01:11:26,-1.75,-4.20,1010.16,623,636
2016-02-13 01:11:35,-1.75,-4.20,1010.16,624,636
2016-02-13 01:11:43,-1.75,-4.20,1010.11,623,636
2016-02-13 01:11:51,-1.75,-4.20,1010.17,621,636
2016-02-13 01:11:59,-1.75,-4.20,1010.10,620,636
2016-02-13 01:12:07,-1.75,-4.20,1010.21,623,636
2016-02-13 01:12:15,-1.75,-4.20,1010.14,623,636
2016-02-13 01:12:23,-1.75,-4.20,1010.12,620,636
2016-02-13 01:12:31,-1.75,-4.20,1010.15,620,636
2016-02-13 01:12:39,-1.75,-4.20,1010.12,622,636
2016-02-13 01:12:47,-1.75,-4.20,1010.11,624,636
2016-02-13 01:12:56,-1.75,-4.20,1010.08,623,636
2016-02-13 01:13:04,-1.75,-4.20,1010.09,621,636
2016-02-13 01:13:12,-1.75,-4.20,1010.08,621,636
2016-02-13 01:13:20,-1.75,-4.20,1010.19,620,636
2016-02-13 01:13:28,-1.75,-4.20,1010.10,620,636
2016-02-13 01:13:36,-1.75,-4.20,1010.05,620,636
2016-02-13 01:13:44,-1.75,-4.20,1010.05,622,636
2016-02-13 01:13:52,-1.75,-4.20,1010.10,624,636
