# ut, nt, rtc_temp, A0, voltage
1455098547,2016-02-10 10:02:27, 3.75,409,515
1455098555,2016-02-10 10:02:35, 3.75,410,517
1455098563,2016-02-10 10:02:43, 3.75,411,517
1455098572,2016-02-10 10:02:52, 3.75,409,515
1455098580,2016-02-10 10:03:00, 3.75,407,515
1455098588,2016-02-10 10:03:08, 3.75,409,515
1455098596,2016-02-10 10:03:16, 3.75,407,515
1455098604,2016-02-10 10:03:24, 3.75,409,517
1455098612,2016-02-10 10:03:32, 3.75,409,516
1455098620,2016-02-10 10:03:40, 3.75,407,516
1455098628,2016-02-10 10:03:48, 3.75,409,515
1455098636,2016-02-10 10:03:56, 3.75,409,516
1455098644,2016-02-10 10:04:04, 3.75,411,516
1455098652,2016-02-10 10:04:12, 3.75,405,516
1455098660,2016-02-10 10:04:20, 3.75,410,517
1455098668,2016-02-10 10:04:28, 3.75,408,515
1455098676,2016-02-10 10:04:36, 3.75,409,515
1455098685,2016-02-10 10:04:45, 3.75,408,516
1455098693,2016-02-10 10:04:53, 3.75,408,516
1455098701,2016-02-10 10:05:01, 3.75,408,517
1455098709,2016-02-10 10:05:09, 3.75,402,516
1455098717,2016-02-10 10:05:17, 3.75,407,517
1455098725,2016-02-10 10:05:25, 3.75,403,516
1455098733,2016-02-10 10:05:33, 3.75,407,517
1455098741,2016-02-10 10:05:41, 3.75,410,517
1455098749,2016-02-10 10:05:49, 3.75,409,516
1455098757,2016-02-10 10:05:57, 3.75,408,517
1455098765,2016-02-10 10:06:05, 3.75,409,516
1455098773,2016-02-10 10:06:13, 3.75,408,517
1455098781,2016-02-10 10:06:21, 3.75,411,517
1455098789,2016-02-10 10:06:29, 3.75,410,516
1455098798,2016-02-10 10:06:38, 4.00,411,515
1455098806,2016-02-10 10:06:46, 4.00,411,515
1455098814,2016-02-10 10:06:54, 4.00,411,515
1455098822,2016-02-10 10:07:02, 4.00,410,515
1455098830,2016-02-10 10:07:10, 4.00,411,517
1455098838,2016-02-10 10:07:18, 4.00,411,517
1455098846,2016-02-10 10:07:26, 4.00,412,517
1455098854,2016-02-10 10:07:34, 4.00,410,517
1455098862,2016-02-10 10:07:42, 4.00,409,516
1455098870,2016-02-10 10:07:50, 4.00,409,516
1455098878,2016-02-10 10:07:58, 4.00,410,515
1455098886,2016-02-10 10:08:06, 4.00,410,515
1455098894,2016-02-10 10:08:14, 4.00,411,517
1455098902,2016-02-10 10:08:22, 4.00,409,516
1455098911,2016-02-10 10:08:31, 4.00,410,516
1455098919,2016-02-10 10:08:39, 4.00,408,515
1455098927,2016-02-10 10:08:47, 4.00,411,516
1455098935,2016-02-10 10:08:55, 4.00,409,515
1455098943,2016-02-10 10:09:03, 4.00,411,515
1455098951,2016-02-10 10:09:11, 4.00,407,515
1455098959,2016-02-10 10:09:19, 4.00,410,515
1455098967,2016-02-10 10:09:27, 4.00,410,516
1455098975,2016-02-10 10:09:35, 4.00,410,515
1455098983,2016-02-10 10:09:43, 4.00,412,517
1455098991,2016-02-10 10:09:51, 4.00,412,517
1455098999,2016-02-10 10:09:59, 4.00,410,516
1455099007,2016-02-10 10:10:07, 4.00,408,516
1455099015,2016-02-10 10:10:15, 4.00,409,515
1455099024,2016-02-10 10:10:24, 4.00,408,516
1455099032,2016-02-10 10:10:32, 4.00,410,516
1455099040,2016-02-10 10:10:40, 4.00,409,516
1455099048,2016-02-10 10:10:48, 4.00,411,516
1455099056,2016-02-10 10:10:56, 4.00,409,516
1455099064,2016-02-10 10:11:04, 4.00,410,517
1455099072,2016-02-10 10:11:12, 4.00,410,515
1455099080,2016-02-10 10:11:20, 4.00,409,516
1455099088,2016-02-10 10:11:28, 4.00,409,517
1455099096,2016-02-10 10:11:36, 4.00,410,515
1455099104,2016-02-10 10:11:44, 4.00,411,516
1455099112,2016-02-10 10:11:52, 4.00,408,516
1455099120,2016-02-10 10:12:00, 4.00,409,516
1455099128,2016-02-10 10:12:08, 4.00,409,516
1455099137,2016-02-10 10:12:17, 4.00,411,517
1455099145,2016-02-10 10:12:25, 4.00,409,516
1455099153,2016-02-10 10:12:33, 4.00,406,516
1455099161,2016-02-10 10:12:41, 4.00,409,516
1455099169,2016-02-10 10:12:49, 4.00,411,516
1455099177,2016-02-10 10:12:57, 4.00,409,515
1455099185,2016-02-10 10:13:05, 4.00,409,516
1455099193,2016-02-10 10:13:13, 4.00,409,515
1455099201,2016-02-10 10:13:21, 4.00,409,515
1455099209,2016-02-10 10:13:29, 4.00,409,517
1455099217,2016-02-10 10:13:37, 4.00,409,517
1455099225,2016-02-10 10:13:45, 4.00,411,516
1455099233,2016-02-10 10:13:53, 4.00,408,515
1455099241,2016-02-10 10:14:01, 4.00,409,515
1455099250,2016-02-10 10:14:10, 4.00,410,517
1455099258,2016-02-10 10:14:18, 4.00,412,516
1455099266,2016-02-10 10:14:26, 4.00,409,516
1455099274,2016-02-10 10:14:34, 4.00,410,516
1455099282,2016-02-10 10:14:42, 4.00,412,516
1455099290,2016-02-10 10:14:50, 4.00,410,515
1455099298,2016-02-10 10:14:58, 4.00,410,516
1455099306,2016-02-10 10:15:06, 4.00,410,516
1455099314,2016-02-10 10:15:14, 4.00,411,515
1455099322,2016-02-10 10:15:22, 4.00,411,517
1455099330,2016-02-10 10:15:30, 4.00,412,517
1455099338,2016-02-10 10:15:38, 4.00,410,515
1455099346,2016-02-10 10:15:46, 4.00,411,516
1455099354,2016-02-10 10:15:54, 4.00,412,515
1455099363,2016-02-10 10:16:03, 4.00,412,515
1455099371,2016-02-10 10:16:11, 4.00,410,516
1455099379,2016-02-10 10:16:19, 4.00,409,517
1455099387,2016-02-10 10:16:27, 4.00,409,517
1455099395,2016-02-10 10:16:35, 4.00,410,517
1455099403,2016-02-10 10:16:43, 4.00,410,517
1455099411,2016-02-10 10:16:51, 4.00,409,515
1455099419,2016-02-10 10:16:59, 4.00,409,516
1455099427,2016-02-10 10:17:07, 4.00,411,516
1455099435,2016-02-10 10:17:15, 4.00,412,517
1455099443,2016-02-10 10:17:23, 4.00,411,516
1455099451,2016-02-10 10:17:31, 4.00,412,517
1455099459,2016-02-10 10:17:39, 4.00,409,515
1455099467,2016-02-10 10:17:47, 4.00,410,517
1455099476,2016-02-10 10:17:56, 4.00,408,517
1455099484,2016-02-10 10:18:04, 4.00,411,515
1455099492,2016-02-10 10:18:12, 4.00,411,515
1455099500,2016-02-10 10:18:20, 4.00,412,516
1455099508,2016-02-10 10:18:28, 4.00,411,515
1455099516,2016-02-10 10:18:36, 4.00,411,515
1455099524,2016-02-10 10:18:44, 4.00,409,515
1455099532,2016-02-10 10:18:52, 4.00,409,515
1455099540,2016-02-10 10:19:00, 4.00,409,515
1455099548,2016-02-10 10:19:08, 4.00,409,515
1455099556,2016-02-10 10:19:16, 4.00,410,516
1455099564,2016-02-10 10:19:24, 4.00,410,517
1455099572,2016-02-10 10:19:32, 4.00,410,515
1455099580,2016-02-10 10:19:40, 4.00,412,517
1455099588,2016-02-10 10:19:48, 4.00,403,515
1455099597,2016-02-10 10:19:57, 4.00,410,516
1455099605,2016-02-10 10:20:05, 4.00,409,516
1455099613,2016-02-10 10:20:13, 4.00,409,517
1455099621,2016-02-10 10:20:21, 4.00,398,517
1455099629,2016-02-10 10:20:29, 4.00,407,517
1455099637,2016-02-10 10:20:37, 4.00,409,516
1455099645,2016-02-10 10:20:45, 4.00,411,515
1455099653,2016-02-10 10:20:53, 4.00,410,517
1455099661,2016-02-10 10:21:01, 4.00,413,515
1455099669,2016-02-10 10:21:09, 4.00,413,517
1455099677,2016-02-10 10:21:17, 4.00,411,516
1455099685,2016-02-10 10:21:25, 4.00,409,516
1455099693,2016-02-10 10:21:33, 4.00,412,516
1455099701,2016-02-10 10:21:41, 4.00,412,516
1455099710,2016-02-10 10:21:50, 4.00,412,517
1455099718,2016-02-10 10:21:58, 4.00,412,516
1455099726,2016-02-10 10:22:06, 4.00,411,516
1455099734,2016-02-10 10:22:14, 4.00,411,516
1455099742,2016-02-10 10:22:22, 4.00,410,516
1455099750,2016-02-10 10:22:30, 4.00,411,516
1455099758,2016-02-10 10:22:38, 4.00,410,515
1455099766,2016-02-10 10:22:46, 4.00,410,517
1455099774,2016-02-10 10:22:54, 4.00,410,515
1455099782,2016-02-10 10:23:02, 4.00,409,515
1455099790,2016-02-10 10:23:10, 4.00,410,517
1455099798,2016-02-10 10:23:18, 4.00,410,515
1455099806,2016-02-10 10:23:26, 4.00,409,515
1455099815,2016-02-10 10:23:35, 4.00,409,517
1455099823,2016-02-10 10:23:43, 4.00,410,517
1455099831,2016-02-10 10:23:51, 4.00,412,515
1455099839,2016-02-10 10:23:59, 4.00,411,517
1455099847,2016-02-10 10:24:07, 4.00,409,515
1455099855,2016-02-10 10:24:15, 4.00,410,515
1455099863,2016-02-10 10:24:23, 4.00,411,516
1455099871,2016-02-10 10:24:31, 4.00,413,517
1455099879,2016-02-10 10:24:39, 4.00,412,517
1455099887,2016-02-10 10:24:47, 4.00,411,515
1455099895,2016-02-10 10:24:55, 4.00,412,517
1455099903,2016-02-10 10:25:03, 4.00,412,515
1455099911,2016-02-10 10:25:11, 4.00,410,517
1455099919,2016-02-10 10:25:19, 4.00,411,516
1455099927,2016-02-10 10:25:27, 4.00,410,517
1455099936,2016-02-10 10:25:36, 4.00,412,517
1455099944,2016-02-10 10:25:44, 4.00,410,515
1455099952,2016-02-10 10:25:52, 4.25,410,517
1455099960,2016-02-10 10:26:00, 4.25,412,516
1455099968,2016-02-10 10:26:08, 4.25,412,516
1455099976,2016-02-10 10:26:16, 4.25,410,516
1455099984,2016-02-10 10:26:24, 4.25,412,516
1455099992,2016-02-10 10:26:32, 4.25,410,516
1455100000,2016-02-10 10:26:40, 4.25,411,515
1455100008,2016-02-10 10:26:48, 4.25,410,515
1455100016,2016-02-10 10:26:56, 4.25,410,515
1455100024,2016-02-10 10:27:04, 4.25,411,516
1455100032,2016-02-10 10:27:12, 4.25,411,517
1455100040,2016-02-10 10:27:20, 4.25,411,516
1455100049,2016-02-10 10:27:29, 4.25,408,515
1455100057,2016-02-10 10:27:37, 4.25,408,516
1455100065,2016-02-10 10:27:45, 4.25,409,517
1455100073,2016-02-10 10:27:53, 4.25,409,516
1455100081,2016-02-10 10:28:01, 4.25,406,515
1455100089,2016-02-10 10:28:09, 4.25,405,516
1455100097,2016-02-10 10:28:17, 4.25,405,517
1455100105,2016-02-10 10:28:25, 4.25,403,515
1455100113,2016-02-10 10:28:33, 4.25,404,515
1455100121,2016-02-10 10:28:41, 4.25,406,516
1455100129,2016-02-10 10:28:49, 4.25,407,515
1455100137,2016-02-10 10:28:57, 4.25,405,515
1455100145,2016-02-10 10:29:05, 4.25,405,517
1455100153,2016-02-10 10:29:13, 4.25,399,515
1455100162,2016-02-10 10:29:22, 4.25,405,516
1455100170,2016-02-10 10:29:30, 4.25,406,516
1455100178,2016-02-10 10:29:38, 4.25,406,515
1455100186,2016-02-10 10:29:46, 4.25,405,517
1455100194,2016-02-10 10:29:54, 4.25,406,517
1455100202,2016-02-10 10:30:02, 4.25,408,517
1455100210,2016-02-10 10:30:10, 4.50,407,516
1455100218,2016-02-10 10:30:18, 4.50,407,515
1455100226,2016-02-10 10:30:26, 4.50,406,516
1455100234,2016-02-10 10:30:34, 4.50,406,515
1455100242,2016-02-10 10:30:42, 4.50,405,516
1455100250,2016-02-10 10:30:50, 4.50,408,517
1455100258,2016-02-10 10:30:58, 4.50,406,517
1455100266,2016-02-10 10:31:06, 4.50,406,515
1455100275,2016-02-10 10:31:15, 4.50,406,516
1455100283,2016-02-10 10:31:23, 4.50,407,517
1455100291,2016-02-10 10:31:31, 4.50,406,516
1455100299,2016-02-10 10:31:39, 4.50,407,515
1455100307,2016-02-10 10:31:47, 4.50,407,516
1455100315,2016-02-10 10:31:55, 4.50,407,516
1455100323,2016-02-10 10:32:03, 4.50,408,517
1455100331,2016-02-10 10:32:11, 4.50,406,515
1455100339,2016-02-10 10:32:19, 4.50,408,516
1455100347,2016-02-10 10:32:27, 4.50,407,515
1455100355,2016-02-10 10:32:35, 4.50,406,517
1455100363,2016-02-10 10:32:43, 4.50,408,516
1455100371,2016-02-10 10:32:51, 4.50,408,515
1455100379,2016-02-10 10:32:59, 4.50,406,516
1455100388,2016-02-10 10:33:08, 4.50,409,515
1455100396,2016-02-10 10:33:16, 4.50,408,517
1455100404,2016-02-10 10:33:24, 4.50,407,515
1455100412,2016-02-10 10:33:32, 4.50,406,517
1455100420,2016-02-10 10:33:40, 4.50,408,517
1455100428,2016-02-10 10:33:48, 4.50,407,515
1455100436,2016-02-10 10:33:56, 4.50,406,516
1455100444,2016-02-10 10:34:04, 4.50,408,517
1455100452,2016-02-10 10:34:12, 4.50,408,516
1455100460,2016-02-10 10:34:20, 4.50,406,517
1455100468,2016-02-10 10:34:28, 4.50,407,516
1455100476,2016-02-10 10:34:36, 4.50,407,515
1455100484,2016-02-10 10:34:44, 4.50,407,516
1455100492,2016-02-10 10:34:52, 4.50,407,515
1455100501,2016-02-10 10:35:01, 4.50,407,516
1455100509,2016-02-10 10:35:09, 4.50,406,517
1455100517,2016-02-10 10:35:17, 4.50,406,514
1455100525,2016-02-10 10:35:25, 4.50,406,515
1455100533,2016-02-10 10:35:33, 4.50,405,516
1455100541,2016-02-10 10:35:41, 4.50,408,517
1455100549,2016-02-10 10:35:49, 4.50,406,516
1455100557,2016-02-10 10:35:57, 4.50,407,516
1455100565,2016-02-10 10:36:05, 4.50,405,515
1455100573,2016-02-10 10:36:13, 4.50,405,517
1455100581,2016-02-10 10:36:21, 4.50,407,516
1455100589,2016-02-10 10:36:29, 4.75,406,515
1455100597,2016-02-10 10:36:37, 4.75,404,515
1455100605,2016-02-10 10:36:45, 4.75,404,515
1455100614,2016-02-10 10:36:54, 4.75,407,516
1455100622,2016-02-10 10:37:02, 4.75,407,515
1455100630,2016-02-10 10:37:10, 4.75,406,516
1455100638,2016-02-10 10:37:18, 4.75,397,517
1455100646,2016-02-10 10:37:26, 4.75,405,516
1455100654,2016-02-10 10:37:34, 4.75,404,515
1455100662,2016-02-10 10:37:42, 4.75,404,515
1455100670,2016-02-10 10:37:50, 4.75,406,515
1455100678,2016-02-10 10:37:58, 4.75,406,516
1455100686,2016-02-10 10:38:06, 4.75,404,516
1455100694,2016-02-10 10:38:14, 4.75,404,516
1455100702,2016-02-10 10:38:22, 4.75,403,515
1455100710,2016-02-10 10:38:30, 4.75,404,515
1455100718,2016-02-10 10:38:38, 4.75,403,516
1455100727,2016-02-10 10:38:47, 4.75,404,515
1455100735,2016-02-10 10:38:55, 4.75,411,517
1455100743,2016-02-10 10:39:03, 4.75,406,515
1455100751,2016-02-10 10:39:11, 4.75,407,516
1455100759,2016-02-10 10:39:19, 4.75,402,515
1455100767,2016-02-10 10:39:27, 4.75,404,515
1455100775,2016-02-10 10:39:35, 4.75,406,516
1455100783,2016-02-10 10:39:43, 4.75,392,515
1455100791,2016-02-10 10:39:51, 4.75,401,515
1455100799,2016-02-10 10:39:59, 4.75,405,515
1455100807,2016-02-10 10:40:07, 4.75,407,516
1455100815,2016-02-10 10:40:15, 4.75,407,516
1455100823,2016-02-10 10:40:23, 4.75,405,516
1455100831,2016-02-10 10:40:31, 4.75,407,517
1455100840,2016-02-10 10:40:40, 4.75,406,516
1455100848,2016-02-10 10:40:48, 5.00,405,516
1455100856,2016-02-10 10:40:56, 5.00,407,516
1455100864,2016-02-10 10:41:04, 5.00,408,517
1455100872,2016-02-10 10:41:12, 5.00,398,516
1455100880,2016-02-10 10:41:20, 5.00,406,516
1455100888,2016-02-10 10:41:28, 5.00,408,516
1455100896,2016-02-10 10:41:36, 5.00,407,515
1455100904,2016-02-10 10:41:44, 5.00,407,516
1455100912,2016-02-10 10:41:52, 5.00,404,515
1455100920,2016-02-10 10:42:00, 5.00,406,515
1455100928,2016-02-10 10:42:08, 5.00,405,515
1455100936,2016-02-10 10:42:16, 5.00,405,517
1455100944,2016-02-10 10:42:24, 5.00,411,517
1455100953,2016-02-10 10:42:33, 5.00,408,515
1455100961,2016-02-10 10:42:41, 5.00,407,515
1455100969,2016-02-10 10:42:49, 5.00,406,516
1455100977,2016-02-10 10:42:57, 5.00,406,517
1455100985,2016-02-10 10:43:05, 5.00,407,516
1455100993,2016-02-10 10:43:13, 5.00,408,516
1455101001,2016-02-10 10:43:21, 5.00,406,515
1455101009,2016-02-10 10:43:29, 5.00,408,517
1455101017,2016-02-10 10:43:37, 5.00,407,515
1455101025,2016-02-10 10:43:45, 5.00,405,516
1455101033,2016-02-10 10:43:53, 5.00,406,516
1455101041,2016-02-10 10:44:01, 5.00,407,516
1455101049,2016-02-10 10:44:09, 5.00,406,515
1455101057,2016-02-10 10:44:17, 5.00,407,515
1455101066,2016-02-10 10:44:26, 5.00,406,516
1455101074,2016-02-10 10:44:34, 5.00,407,517
1455101082,2016-02-10 10:44:42, 5.00,408,515
1455101090,2016-02-10 10:44:50, 5.00,408,516
1455101098,2016-02-10 10:44:58, 5.00,407,517
1455101106,2016-02-10 10:45:06, 5.00,407,517
1455101114,2016-02-10 10:45:14, 5.00,408,517
1455101122,2016-02-10 10:45:22, 5.00,405,515
1455101130,2016-02-10 10:45:30, 5.00,408,517
1455101138,2016-02-10 10:45:38, 5.00,406,516
1455101146,2016-02-10 10:45:46, 5.00,408,516
1455101154,2016-02-10 10:45:54, 5.00,407,515
1455101162,2016-02-10 10:46:02, 5.00,406,515
1455101170,2016-02-10 10:46:10, 5.00,408,515
1455101179,2016-02-10 10:46:19, 5.00,407,515
1455101187,2016-02-10 10:46:27, 5.00,406,516
1455101195,2016-02-10 10:46:35, 5.00,408,516
1455101203,2016-02-10 10:46:43, 5.00,408,516
1455101211,2016-02-10 10:46:51, 5.00,406,515
1455101219,2016-02-10 10:46:59, 5.00,406,515
1455101227,2016-02-10 10:47:07, 5.00,407,516
1455101235,2016-02-10 10:47:15, 5.00,407,516
1455101243,2016-02-10 10:47:23, 5.00,406,515
1455101251,2016-02-10 10:47:31, 5.00,398,515
1455101259,2016-02-10 10:47:39, 5.00,402,515
1455101267,2016-02-10 10:47:47, 5.00,404,516
1455101275,2016-02-10 10:47:55, 5.00,408,516
1455101283,2016-02-10 10:48:03, 5.00,405,515
1455101292,2016-02-10 10:48:12, 5.00,405,517
1455101300,2016-02-10 10:48:20, 5.00,405,516
1455101308,2016-02-10 10:48:28, 5.00,406,515
1455101316,2016-02-10 10:48:36, 5.00,407,515
1455101324,2016-02-10 10:48:44, 5.00,407,517
1455101332,2016-02-10 10:48:52, 5.00,406,516
1455101340,2016-02-10 10:49:00, 5.00,405,516
1455101348,2016-02-10 10:49:08, 5.00,403,517
1455101356,2016-02-10 10:49:16, 5.00,405,516
1455101364,2016-02-10 10:49:24, 5.00,399,515
1455101372,2016-02-10 10:49:32, 5.00,401,515
1455101380,2016-02-10 10:49:40, 5.00,407,516
1455101388,2016-02-10 10:49:48, 5.00,407,517
1455101396,2016-02-10 10:49:56, 5.00,408,516
1455101405,2016-02-10 10:50:05, 5.00,405,516
1455101413,2016-02-10 10:50:13, 5.00,406,516
1455101421,2016-02-10 10:50:21, 5.00,407,516
1455101429,2016-02-10 10:50:29, 5.00,407,516
1455101437,2016-02-10 10:50:37, 5.00,406,515
1455101445,2016-02-10 10:50:45, 5.00,405,515
1455101453,2016-02-10 10:50:53, 5.00,405,516
1455101461,2016-02-10 10:51:01, 5.00,406,515
1455101469,2016-02-10 10:51:09, 5.00,407,516
1455101477,2016-02-10 10:51:17, 5.00,406,515
1455101485,2016-02-10 10:51:25, 5.00,406,516
1455101493,2016-02-10 10:51:33, 5.00,406,516
1455101501,2016-02-10 10:51:41, 5.00,404,516
1455101509,2016-02-10 10:51:49, 5.00,407,517
1455101517,2016-02-10 10:51:57, 5.00,405,515
1455101526,2016-02-10 10:52:06, 5.00,407,516
1455101534,2016-02-10 10:52:14, 5.00,406,517
1455101542,2016-02-10 10:52:22, 5.00,406,516
1455101550,2016-02-10 10:52:30, 5.00,407,515
1455101558,2016-02-10 10:52:38, 5.00,406,516
1455101566,2016-02-10 10:52:46, 5.00,405,516
1455101574,2016-02-10 10:52:54, 5.00,405,515
1455101582,2016-02-10 10:53:02, 5.00,407,515
1455101590,2016-02-10 10:53:10, 5.00,406,517
1455101598,2016-02-10 10:53:18, 5.00,404,517
1455101606,2016-02-10 10:53:26, 5.00,405,515
1455101614,2016-02-10 10:53:34, 5.00,406,517
1455101622,2016-02-10 10:53:42, 5.00,405,515
1455101631,2016-02-10 10:53:51, 5.00,408,517
1455101639,2016-02-10 10:53:59, 5.00,406,515
1455101647,2016-02-10 10:54:07, 5.00,406,517
1455101655,2016-02-10 10:54:15, 5.00,407,516
1455101663,2016-02-10 10:54:23, 5.00,406,515
1455101671,2016-02-10 10:54:31, 5.00,405,515
1455101679,2016-02-10 10:54:39, 5.00,407,517
1455101687,2016-02-10 10:54:47, 5.00,407,515
1455101695,2016-02-10 10:54:55, 5.00,405,515
1455101703,2016-02-10 10:55:03, 5.00,407,517
1455101711,2016-02-10 10:55:11, 5.00,405,515
1455101719,2016-02-10 10:55:19, 5.00,400,517
1455101727,2016-02-10 10:55:27, 5.00,403,515
1455101735,2016-02-10 10:55:35, 5.00,406,516
1455101744,2016-02-10 10:55:44, 5.00,406,516
1455101752,2016-02-10 10:55:52, 5.00,408,517
1455101760,2016-02-10 10:56:00, 5.00,405,515
1455101768,2016-02-10 10:56:08, 5.00,404,516
1455101776,2016-02-10 10:56:16, 5.00,405,516
1455101784,2016-02-10 10:56:24, 5.00,406,516
1455101792,2016-02-10 10:56:32, 5.00,404,516
1455101800,2016-02-10 10:56:40, 5.00,405,517
1455101808,2016-02-10 10:56:48, 5.00,406,515
1455101816,2016-02-10 10:56:56, 5.00,408,515
1455101824,2016-02-10 10:57:04, 5.00,408,517
1455101832,2016-02-10 10:57:12, 5.00,406,515
1455101840,2016-02-10 10:57:20, 5.00,406,516
1455101848,2016-02-10 10:57:28, 5.00,406,516
1455101857,2016-02-10 10:57:37, 5.00,406,515
1455101865,2016-02-10 10:57:45, 5.00,407,515
1455101873,2016-02-10 10:57:53, 5.00,407,516
1455101881,2016-02-10 10:58:01, 5.00,404,516
1455101889,2016-02-10 10:58:09, 5.00,406,517
1455101897,2016-02-10 10:58:17, 5.00,407,517
1455101905,2016-02-10 10:58:25, 5.00,408,515
1455101913,2016-02-10 10:58:33, 5.00,407,517
1455101921,2016-02-10 10:58:41, 5.00,406,515
1455101929,2016-02-10 10:58:49, 5.00,405,516
1455101937,2016-02-10 10:58:57, 5.00,405,516
1455101945,2016-02-10 10:59:05, 5.00,415,515
1455101953,2016-02-10 10:59:13, 5.00,409,516
1455101961,2016-02-10 10:59:21, 5.00,407,517
1455101969,2016-02-10 10:59:29, 5.00,407,517
1455101978,2016-02-10 10:59:38, 5.00,407,515
1455101986,2016-02-10 10:59:46, 5.00,406,515
1455101994,2016-02-10 10:59:54, 5.00,405,516
1455102002,2016-02-10 11:00:02, 5.00,406,515
1455102010,2016-02-10 11:00:10, 5.00,408,516
1455102018,2016-02-10 11:00:18, 5.00,405,515
1455102026,2016-02-10 11:00:26, 5.00,405,516
1455102034,2016-02-10 11:00:34, 5.00,408,516
1455102042,2016-02-10 11:00:42, 5.00,407,516
1455102050,2016-02-10 11:00:50, 5.00,406,516
1455102058,2016-02-10 11:00:58, 5.00,405,516
1455102066,2016-02-10 11:01:06, 5.00,407,515
1455102074,2016-02-10 11:01:14, 5.00,407,516
1455102083,2016-02-10 11:01:23, 5.00,407,515
1455102091,2016-02-10 11:01:31, 5.00,401,517
1455102099,2016-02-10 11:01:39, 5.00,403,515
1455102107,2016-02-10 11:01:47, 5.00,404,516
1455102115,2016-02-10 11:01:55, 5.00,405,517
1455102123,2016-02-10 11:02:03, 5.00,404,515
1455102131,2016-02-10 11:02:11, 5.00,404,516
1455102139,2016-02-10 11:02:19, 5.00,405,515
1455102147,2016-02-10 11:02:27, 5.00,406,517
1455102155,2016-02-10 11:02:35, 5.00,405,516
1455102163,2016-02-10 11:02:43, 5.00,407,515
1455102171,2016-02-10 11:02:51, 5.00,406,515
1455102179,2016-02-10 11:02:59, 5.00,407,515
1455102187,2016-02-10 11:03:07, 5.00,405,515
1455102196,2016-02-10 11:03:16, 5.00,405,516
1455102204,2016-02-10 11:03:24, 5.00,406,517
1455102212,2016-02-10 11:03:32, 5.00,406,516
1455102220,2016-02-10 11:03:40, 5.00,406,517
1455102228,2016-02-10 11:03:48, 5.00,406,517
1455102236,2016-02-10 11:03:56, 5.00,406,516
1455102244,2016-02-10 11:04:04, 5.00,406,516
1455102252,2016-02-10 11:04:12, 5.00,406,517
1455102260,2016-02-10 11:04:20, 5.00,405,515
1455102268,2016-02-10 11:04:28, 5.00,408,516
1455102276,2016-02-10 11:04:36, 5.00,407,517
1455102284,2016-02-10 11:04:44, 5.00,406,515
1455102292,2016-02-10 11:04:52, 5.00,408,516
1455102300,2016-02-10 11:05:00, 5.00,408,516
1455102309,2016-02-10 11:05:09, 5.00,406,517
1455102317,2016-02-10 11:05:17, 5.00,406,515
1455102325,2016-02-10 11:05:25, 5.00,406,516
1455102333,2016-02-10 11:05:33, 5.00,407,517
1455102341,2016-02-10 11:05:41, 5.00,400,516
1455102349,2016-02-10 11:05:49, 5.00,405,517
1455102357,2016-02-10 11:05:57, 5.00,406,516
1455102365,2016-02-10 11:06:05, 5.00,406,516
1455102373,2016-02-10 11:06:13, 5.00,405,516
1455102381,2016-02-10 11:06:21, 5.25,406,515
1455102389,2016-02-10 11:06:29, 5.25,405,517
1455102397,2016-02-10 11:06:37, 5.25,404,516
1455102405,2016-02-10 11:06:45, 5.25,405,516
1455102413,2016-02-10 11:06:53, 5.25,402,516
1455102422,2016-02-10 11:07:02, 5.25,404,516
1455102430,2016-02-10 11:07:10, 5.25,404,515
1455102438,2016-02-10 11:07:18, 5.25,403,516
